Warehouse ID,Product Name,SKU,Expiry Date,Bin ID,Inventory Movement Type,Normal Quantity,Damaged Quantity,Expired Quantity,Missing Quantity
32154,"India Gate Rice - Basmati Mogra, 5kg",RGRSNGIND00000018,31/03/21,V2VZ01SR001-0001,In,52,0,0,0
32154,"India Gate Rice - Basmati Mini Mogra, 5kg",FOGSTPIND00000013,31/03/21,V2VZ01SR001-0001,In,3,0,0,0
32154,"India Gate Rice - Basmati Mini Mogra, 5kg",GRSGRSIND00000018,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"India Gate Rice - Basmati Mini Mogra, 5kg",RGRSNGIND00000022,31/03/21,V2VZ01SR001-0001,In,242,0,0,0
32154,"Fair & Lovely Advance Mulivitamin, 25 gm",HPCHPCFAL00000012,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"India Gate Rice - Basmati Mini Mogra, 10kg",GRSGRSIND00000014,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Fair & Lovely Intense Fairness Men's Face Wash 50 gm,BDCHPCFAL00000009,31/03/21,V2VZ01SR001-0001,In,2,0,0,0
32154,"Dove Daily Shine Therapy Shampoo, 80 ml",PCRPCRDOV00000010,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Dove Daily Shine Therapy Shampoo, 80 ml",SHMHARDOV00000005,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Dove Hair Fall Rescue Shampoo, 80 ml",PCRPCRDOV00000011,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Dove Hair Fall Rescue Shampoo, 80 ml",SHMHARDOV00000003,31/03/21,V2VZ01SR001-0001,In,0,1,0,0
32154,Everyday Dairy Whitener 200 gm,BFDSNGEVD00000005,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Dove Intense Repaiir Shampoo, 80 ml",PCRPCRDOV00000012,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Dove Intense Repair Shampoo, 80 ml",SHMHARDOV00000006,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Sunsilk Thick & Long Shampoo, 90 ml",PCRPCRSUN00000004,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Sunsilk Nourished Soft & Smooth Shampoo, 80 ml",PCRPCRSUN00000005,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Sunsilk Stuniing Black Shine Shampoo, 80 ml",PCRPCRSUN00000006,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Britannia Treat Funkey Choco Cookies 60 gm,BACSBFBRI00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Clinic Plus Strong & long Shampoo, 80 ml",PCRPCRCLI00000002,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Clinic Plus Strong & long Shampoo, 80 ml",HPCHPCCLI00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Clinic Plus Strong & Long Shampoo, 80 ml",SHMHARCLI00000002,31/03/21,V2VZ01SR001-0001,In,246,0,0,0
32154,"Lux Rose Bloom Soap, 57 gm",PCRPCRLUX00000018,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Loreal HE Total Repair 5 Damage Hair Shampoo 192 ml,HARHPCLOR00000002,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Tang Orange Flavor 500 gm,LQDBNCTNG00000001,31/03/21,V2VZ01SR001-0001,In,23,0,0,0
32154,"Catch Kitchen King Carton, 100 gms",GRSGRSCAT00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Kitchen King Carton, 100 gms",SCSSNGCAT00000006,31/03/21,V2VZ01SR001-0001,In,84,4,0,0
32154,"Rajdhani Atta, 5 Kg",ALFSNGRAJ00000005,31/03/21,V2VZ01SR001-0001,In,8,0,0,0
32154,"Catch Kitchen King Carton, 100 gms",SCSSNGCAT00000071,31/03/21,V2VZ01SR001-0001,In,296,0,0,0
32154,"Rajdhani Atta, 5 Kg",ALFSNGRAJ00000007,31/03/21,V2VZ01SR001-0001,In,0,1,0,0
32154,Rajdhani Masoor Sabut 1 Kg,PLBSNGRAJ00000112,31/03/21,V2VZ01SR001-0001,In,32,0,0,0
32154,Rajdhani Masoor Sabut 500 gm,PLBSNGRAJ00000113,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Rajdhani Masoor Sabut 500 gm,PLBSNGRAJ00000131,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Rajdhani Masoor Sabut 500 gm,PLBSNGRAJ00000143,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Chat Pta Masala Carton, 100 gms",GRSGRSCAT00000002,31/03/21,V2VZ01SR001-0001,In,277,0,0,0
32154,"Catch Chat Pta Masala Carton, 100 gms",SCSSNGCAT00000056,31/03/21,V2VZ01SR001-0001,In,150,0,0,0
32154,Fair & Lovely Skin Cream Multi Vitamin 80 gm,COSBDCFAL00000004,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Frooti, 300 ml",BEVBEVFRO00000003,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Rajma Masala Carton, 100 gms",GRSGRSCAT00000003,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Chana Masala Carton, 100 gms",GRSGRSCAT00000004,31/03/21,V2VZ01SR001-0001,In,9,1,0,0
32154,"Catch Chana Masala Carton, 100 gms",SCSSNGCAT00000075,31/03/21,V2VZ01SR001-0001,In,11,0,0,0
32154,"Catch Kashmiri Mirch Powder Carton, 100 gms",GRSGRSCAT00000005,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,Lakme Blush & Glow Kiwi Crush Face Wash 50 Gm,HFWBDCLAK00000011,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Kashmiri Mirch Powder Carton, 100 gms",SCSSNGCAT00000073,31/03/21,V2VZ01SR001-0001,In,259,0,0,0
32154,Loreal Casting Cream Gloss Darkest Brown 159.5 ml,HCOPRELOR00000001,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Garam Masala Carton, 50 gms",GRSGRSCAT00000006,31/03/21,V2VZ01SR001-0001,In,94,0,0,0
32154,"Catch Red Chili Powder Pouch, 100 gms",GRSGRSCAT00000007,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Red Chilli Powder, 100 gm",SCSSNGCAT00000003,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Red Chili Powder Pouch, 100 gms",SCSSNGCAT00000011,31/03/21,V2VZ01SR001-0001,In,0,0,0,0
32154,"Catch Red Chilli Powder, 100 gm",SCSSNGCAT00000059,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Catch Red Chilli Powder, 100 gm",SCSSNGCAT00000069,31/03/21,V2VZ01SR001-0001,In,2,0,0,0
