Warehouse ID,Product Name,SKU,Expiry Date,Bin ID,Inventory Movement Type,Normal Quantity,Damaged Quantity,Expired Quantity,Missing Quantity
32154,Shakti Bhog Besan 1KG,ALFSNGSKT00000003,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Shakti Bhog Besan 500gm,ALFSNGSKT00000004,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Shakti Bhog Suji 500gm,ALFSNGSKT00000005,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Gowardhan Pure Cow Ghee Jar, 1 Ltr",OGCSNGGOW00000004,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Dhara Soyabean Oil Jar, 5Ltr",OGCSNGDHA00000008,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Dhara Sunflower pouch, 1 Ltr",OGCSNGDHA00000013,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"GHADI DETERGENT CAKE, 185 GM",DTBDGTGCK00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Dabur Amla Hair Oil, 450ml",HROHARDAM00000004,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Ariel Pefect Wash Powder,500gm",DTPDGTARE00000011,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Oral-B Sensitive Extra Soft(Buy 2 Get 2 Free),THBDCRORL00000008,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,TRES S AND S CONDR 190ML,HCNHARTRE00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"PAN Besan, 500 gm",GRSGRSPBS00000003,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Parle G 800 Gm,BICPROPAR00000014,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Priyagold Cnc Biscuits 75 Gm,BICPROPRI00000016,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,DEVAAYA MAIDA 500 gm,ALFSNGDEV00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Fortune Superfood Millet Punjabi Khichdi - 200 GM,BFDSNGFOR00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Cadbury Dairy Milk Fruit & Nut Chocolate 80 gm,CHCCNFCDM00000005,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Bajaj Almond Drop Hair Oil, 100 ml",PCRPCRBAD00000002,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Fortune Super Food Bengali Bhog Khichuri 200 gm,PKPPROFOR00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Hamdard Roohafza 750 ml,SYCBNCROO00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Dairy Milk 6.6 gm,BEVBEVCDM00000006,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Uncle Chips Plain Salted 55 gm,CNNSBFULC00000002,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Oreo Cream, 120 gm (Mrp 30)",BEVBEVORE00000002,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Pepsi Plain Soft Drink CAN 250 ML,BEVBEVPCO00000003,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Maaza Mango Drink, 1.2 Ltr",JMTBNCMAZ00000002,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Dove Hair Fall Rescue Shampoo, 80 ml",SHMHARDOV00000003,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Rajdhani Atta, 5 Kg",ALFSNGRAJ00000007,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Fortune Kachi Ghani Mustard Oil 5 Ltr,OGCSNGFOR00000045,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Yippee Tricolor Pasta Creamy Corn 70 Gm,NDPPROYIP00000010,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Yippee Magic Masala Noodles, 60 gm",NDPPROYIP00000015,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Everin Pasta (Penne) 300 gm,NDPPROEVR00000006,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Everin Macaroni 85 gm,NDPPROEVR00000007,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Wheel Active Clean & Fresh 165 gm,HOKHOKWHE00000010,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Fortune Kachi Ghani Mustard Oil Pouch, 1 Ltr",OGCSNGFOR00000027,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Aashirvaad Salt, 1 Kg",SSJSNGAAS00000001,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Mountain Dew 475 ml,CBDBNCMDE00000002,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Priyagold Club Creme Chocolate 50 gm,BICPROPRI00000022,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Parle Krackjack Biscuit, 37.8gm (MRP 5)",BICPROPAR00000025,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Parle Monaco Classic, 37.7gm",BICPROPAR00000028,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Parle Coconut cookies, 200gm",BICPROPAR00000030,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,Patanjali Marie Biscuit 120 gm,BICPROPAT00000003,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Lifebouy Nature Handwash Pouch, 185 ml (Pack of 3)",HFWBDCLIF00000010,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
32154,"Lifebouy Total 10 Handwash cool fresh  Pouch, 185 ml (Pack of 3)",HFWBDCLIF00000011,31/03/21,V2VZ01SR001-0001,In,1,0,0,0
