Product ID,Product SKU ID,Match,Product Name,Product Status,MRP,MRP Status,MRP Approval Status,Remarks,MRP
9061,HPCHPCGNO00000001,HPCHPCGNO00000001,Godrej No.1 Lime Aloe Vera 63Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9062,HPCHPCGDP00000001,HPCHPCGDP00000001,Godrej Protekt Health Soap 50Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9067,BNCBNCHOR00000001,BNCBNCHOR00000001,Horlicks Biscuits 85Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9107,HPCHPCCLP00000002,HPCHPCCLP00000002,Closeup Toothpaste 26 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9129,PROPROBNG00000001,PROPROBNG00000001,Bingo Tedhe Medhe 45 Gm ,TRUE,NA,NA,NA,Product is Active but price not found,10
9130,PROPROBNG00000002,PROPROBNG00000002,Bingo Mad Angles 40 Gm ,TRUE,NA,NA,NA,Product is Active but price not found,10
8945,PROPROBRI00000003,PROPROBRI00000003,Britannia 5050 Jeera 100Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
8952,PROPROBRI00000010,PROPROBRI00000010,Britannia Treat Kool Vanilla 60 Gm ,TRUE,NA,NA,NA,Product is Active but price not found,10
8968,HNKHNKCYC00000002,HNKHNKCYC00000002,Cycle Heritage Sticks 18Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
8969,HNKHNKCYC00000003,HNKHNKCYC00000003,Cycle Sandalum Sticks 16Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
8970,HNKHNKCYC00000004,HNKHNKCYC00000004,Cycle Sugandha Malika Sticks 16Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
8977,HPCHPCDBR00000004,HPCHPCDBR00000004,Dabur Babool Toothpaste 30 +18 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9173,SNGSNGKEL00000002,SNGSNGKEL00000002,Kelloggs Chocos Crunch Bite 26 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9006,SNGSNGEAG00000008,SNGSNGEAG00000008,Eagle Matar Paneer Masala 12 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9337,HPCHPCPAT00000005,HPCHPCPAT00000005,Patanjali Dant Kanti Aloevera Toothpaste 20 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9338,HPCHPCPAT00000006,HPCHPCPAT00000006,Patanjali Dant Kanti Fresh Active Gel Red Toothpaste 20 Gm ,TRUE,NA,NA,NA,Product is Active but price not found,10
9343,PROPROPAT00000002,PROPROPAT00000002,Patanjali Doodh Biscuits 100Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9375,PROPROSNF00000002,PROPROSNF00000002,Bounce Elaichi Creme 82 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9438,PROPROPRI00000026,PROPROPRI00000026,Priyagold Club Creme Choco Biscuits 86Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9489,PROPROSMJ00000003,PROPROSMJ00000003,Smith And Jones Masala Noodles 60 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
10170,GRSGRSMDY00000003,GRSGRSMDY00000003,Mother Dairy Advanced Dahi 85Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
10172,GRSGRSMOR00000001,GRSGRSMOR00000001,Mother Recipe Seviya Kheer/Payasam Mix 100G,TRUE,NA,NA,NA,Product is Active but price not found,10
9726,PROPROACT00000004,PROPROACT00000004,Act II Nachoz Jalapeno Flavour 24Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
10186,BNCBNCMIK00000003,BNCBNCMIK00000003,Nestle Milkybar Bigger Yummier 13.2Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9769,PROPROBIK00000012,PROPROBIK00000012,Bikano Badam Lachha 22Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9770,PROPROBIK00000013,PROPROBIK00000013,Bikano Chana Pataka 40Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9771,PROPROBIK00000014,PROPROBIK00000014,Bikano Matar Masala 35Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9756,PROPROLOC00000020,PROPROLOC00000020,Bauli Sanwich Cake Choco Vanilla 25G,TRUE,NA,NA,NA,Product is Active but price not found,10
10193,HPCHPCLOC00000149,HPCHPCLOC00000149,Nisha Natural Black Natural Black Colour 10Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
10194,HPCHPCLOC00000150,HPCHPCLOC00000150,Nisha Natural Brown Colour 15Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9831,PROPROLOC00000021,PROPROLOC00000021,Cheetos Masala Balls 30Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9852,PROPROCRM00000002,PROPROCRM00000002,Cremica Honey Oatmeal Cookies 25G,TRUE,NA,NA,NA,Product is Active but price not found,10
9853,PROPROCRM00000003,PROPROCRM00000003,Cremica Sugar Crackers Tasty Cranchy & Light 60G,TRUE,NA,NA,NA,Product is Active but price not found,10
9998,HPCHPCGNU00000001,HPCHPCGNU00000001,Godrej Nupur Hair Colour Dark Brown 15Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
9999,HPCHPCGNU00000002,HPCHPCGNU00000002,Godrej Nupur Hair Colour Henna Brown 15Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
10287,GRSGRSLOC00000037,GRSGRSLOC00000037,Perfect Regular Bread 125Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
10358,PROPROSUN00000002,PROPROSUN00000002,Sundrop Peanut Butter Regular 32Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
8525,PROPROCHG00000001,PROPROCHG00000001,Chings Tomato with Croutons 16 gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13461,BRDBRDMDY00000008,BRDBRDMDY00000008,Mother Dairy Strwberry Ice Cream 60 Ml,TRUE,NA,NA,NA,Product is Active but price not found,10
13659,HNKHNKLOC00000829,HNKHNKLOC00000829,Goumootra 3 Ml,TRUE,NA,NA,NA,Product is Active but price not found,10
18571,HNKHNKLOC00002009,HNKHNKLOC00002009,EVEREADY AA 915 BATTERY,TRUE,NA,NA,NA,Product is Active but price not found,10
13615,PROPROANL00000008,PROPROANL00000008,Anmol 2In1 Little Sweet 25 Gm Extra 90 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13616,PROPROANL00000009,PROPROANL00000009,Anmol Romanzo Choco Filled Cookies 25 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13538,SNGSNGLOC00000312,SNGSNGLOC00000312,Bura 10 Gm ,TRUE,NA,NA,NA,Product is Active but price not found,10
13546,HNKHNKLOC00000757,HNKHNKLOC00000757,Gandhak 20 Gm ,TRUE,NA,NA,NA,Product is Active but price not found,10
13032,HNKHNKLOC00000524,HNKHNKLOC00000524,Still Deepak ,TRUE,NA,NA,NA,Product is Active but price not found,10
13033,HNKHNKLOC00000525,HNKHNKLOC00000525,Steel Agarbatti Stand ,TRUE,NA,NA,NA,Product is Active but price not found,10
13034,HNKHNKLOC00000526,HNKHNKLOC00000526,Plastic Soap Box ,TRUE,NA,NA,NA,Product is Active but price not found,10
13035,HNKHNKLOC00000527,HNKHNKLOC00000527,Plastic Lunchbox ,TRUE,NA,NA,NA,Product is Active but price not found,10
13036,HNKHNKLOC00000528,HNKHNKLOC00000528,Woden Spoon ,TRUE,NA,NA,NA,Product is Active but price not found,10
13037,HNKHNKLOC00000529,HNKHNKLOC00000529,Sahu Dori ,TRUE,NA,NA,NA,Product is Active but price not found,10
13038,SNGSNGLOC00000262,SNGSNGLOC00000262,Pudina Masala 20Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13039,HNKHNKLOC00000530,HNKHNKLOC00000530,Plastic Gun ,TRUE,NA,NA,NA,Product is Active but price not found,10
13040,STSSTSLOC00000068,STSSTSLOC00000068,Water Toy ,TRUE,NA,NA,NA,Product is Active but price not found,10
13041,HNKHNKLOC00000531,HNKHNKLOC00000531,Plastic Box 7x6 ,TRUE,NA,NA,NA,Product is Active but price not found,10
13042,STSSTSLOC00000069,STSSTSLOC00000069,Rose Art Craft ,TRUE,NA,NA,NA,Product is Active but price not found,10
13043,HNKHNKLOC00000532,HNKHNKLOC00000532,Sitara Joda ,TRUE,NA,NA,NA,Product is Active but price not found,10
13044,HNKHNKLOC00000533,HNKHNKLOC00000533,Ram Ji Photo ,TRUE,NA,NA,NA,Product is Active but price not found,10
13045,STSSTSLOC00000070,STSSTSLOC00000070,Tiranga Flag Batch ,TRUE,NA,NA,NA,Product is Active but price not found,10
13046,HNKHNKLOC00000534,HNKHNKLOC00000534,Seling Master 100 Gm ,TRUE,NA,NA,NA,Product is Active but price not found,10
13047,HNKHNKTID00000009,HNKHNKTID00000009,Tide Bar 185Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13048,HPCHPCPAM00000012,HPCHPCPAM00000012,Pampers Baby Dry Pants Small 1 Pants,TRUE,NA,NA,NA,Product is Active but price not found,10
13049,HPCHPCLOC00000271,HPCHPCLOC00000271,Venus Creme Bar 50Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13050,HNKHNKLOC00000535,HNKHNKLOC00000535,Uni Wash Power Full Deteergent Powder 110 Gm ,TRUE,NA,NA,NA,Product is Active but price not found,10
13051,BNCBNCORB00000001,BNCBNCORB00000001,Orbit Winterfrost Sugar Free Chewing Gum 8.8 Gm ,TRUE,NA,NA,NA,Product is Active but price not found,10
13052,SNGSNGLOC00000263,SNGSNGLOC00000263,Satrang Cone ,TRUE,NA,NA,NA,Product is Active but price not found,10
13053,HNKHNKLOC00000536,HNKHNKLOC00000536,Prem Dulhan Cone ,TRUE,NA,NA,NA,Product is Active but price not found,10
13550,SNGSNGLOC00000316,SNGSNGLOC00000316,Rice 100 Gm ,TRUE,NA,NA,NA,Product is Active but price not found,10
13558,HNKHNKLOC00000764,HNKHNKLOC00000764,Khadiya 100Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13559,HNKHNKLOC00000765,HNKHNKLOC00000765,Bhojpatra 1 Pcs ,TRUE,NA,NA,NA,Product is Active but price not found,10
13563,HNKHNKLOC00000769,HNKHNKLOC00000769,Jau Desi 80 Gm ,TRUE,NA,NA,NA,Product is Active but price not found,10
13569,HNKHNKLOC00000774,HNKHNKLOC00000774,Bad Ka Doodh 10 Gm ,TRUE,NA,NA,NA,Product is Active but price not found,10
13275,STSSTSLOC00000076,STSSTSLOC00000076,Tiranga Flag Hand ,TRUE,NA,NA,NA,Product is Active but price not found,10
13272,HNKHNKLOC00000677,HNKHNKLOC00000677,Pastic Gujhiya Maker ,TRUE,NA,NA,NA,Product is Active but price not found,10
13273,SNGSNGLOC00000282,SNGSNGLOC00000282,Rangeen Kachri 200Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13274,STSSTSLOC00000075,STSSTSLOC00000075,Repot File ,TRUE,NA,NA,NA,Product is Active but price not found,10
13276,STSSTSLOC00000077,STSSTSLOC00000077,Tiranga Big ,TRUE,NA,NA,NA,Product is Active but price not found,10
13277,STSSTSLOC00000078,STSSTSLOC00000078,Tiranga Dori ,TRUE,NA,NA,NA,Product is Active but price not found,10
13278,HPCHPCLOC00000296,HPCHPCLOC00000296,Tiranga Hand Band ,TRUE,NA,NA,NA,Product is Active but price not found,10
13279,STSSTSLOC00000079,STSSTSLOC00000079,Toys Car 1 N ,TRUE,NA,NA,NA,Product is Active but price not found,10
13280,SNGSNGLOC00000283,SNGSNGLOC00000283,Vipin Saindha Namak 100Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13588,HNKHNKLOC00000793,HNKHNKLOC00000793,Mata Di Vastra 1 N ,TRUE,NA,NA,NA,Product is Active but price not found,10
13593,STSSTSLOC00000098,STSSTSLOC00000098,Jimetri Box ,TRUE,NA,NA,NA,Product is Active but price not found,10
13633,HNKHNKLOC00000808,HNKHNKLOC00000808,Manglam Kumkum 16 Gm ,TRUE,NA,NA,NA,Product is Active but price not found,10
13663,HNKHNKLOC00000833,HNKHNKLOC00000833,Moli 5 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13668,HNKHNKLOC00000838,HNKHNKLOC00000838,Panch Meva 1 Pcs,TRUE,NA,NA,NA,Product is Active but price not found,10
13672,HNKHNKLOC00000842,HNKHNKLOC00000842,Joti Batti,TRUE,NA,NA,NA,Product is Active but price not found,10
13703,PROPROBRI00000022,PROPROBRI00000022,Britannia Choco Swiss Roll 28 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13756,HNKHNKCYC00000005,HNKHNKCYC00000005,Cycle Moods Vibrant Agarbathies 22Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13740,HNKHNKLOC00000878,HNKHNKLOC00000878,Pitambari Premium Quality Dev Bhakti Incense Sticks Kewda 17 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13741,HNKHNKLOC00000879,HNKHNKLOC00000879,Pitambari Premium Quality Dev Bhakti Incense Sticks Rose 17 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13746,PROPROPAR00000043,PROPROPAR00000043,Parle-G Chhota Bheem 100Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13747,PROPROSNF00000004,PROPROSNF00000004,Itc Sunfeast Snacky Simply Salted 62 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13752,HNKHNKMGL00000007,HNKHNKMGL00000007,Itc Mangaldeep Deetyaa Incense Sticks 14N,TRUE,NA,NA,NA,Product is Active but price not found,10
13753,HNKHNKMGL00000008,HNKHNKMGL00000008,Itc Mangaldeep Deetyaa Incense Sticks 14N,TRUE,NA,NA,NA,Product is Active but price not found,10
13757,HNKHNKCYC00000006,HNKHNKCYC00000006,Cycle Rhythm Orient Cones 10 N,TRUE,NA,NA,NA,Product is Active but price not found,10
13758,HNKHNKCYC00000007,HNKHNKCYC00000007,Cycle Rhythm Orient Cones 10 N,TRUE,NA,NA,NA,Product is Active but price not found,10
13759,HNKHNKCYC00000008,HNKHNKCYC00000008,Cycle Heritage Radiant Rose Prayer Sticks 18 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13765,HNKHNKLOC00000889,HNKHNKLOC00000889,Maya Agarbathi Rose 14 Sticks,TRUE,NA,NA,NA,Product is Active but price not found,10
13787,HNKHNKPAT00000003,HNKHNKPAT00000003,Patanjali Aastha Agarbatti Loban 20 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13788,HNKHNKPAT00000004,HNKHNKPAT00000004,Patanjali Aastha Agarbatti Night Queen 20 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13789,HNKHNKPAT00000005,HNKHNKPAT00000005,Patanjali Aastha Agarbatti Prarthana 20 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13790,HNKHNKPAT00000006,HNKHNKPAT00000006,Patanjali Aastha Agarbatti Pooja 20 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13791,PROPROPAT00000004,PROPROPAT00000004,Patanjali Twist Tasty Biscuits 80 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13796,HNKHNKLOC00000911,HNKHNKLOC00000911,Golden Pineapple Premium Incense Sticks 12 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13798,PROPROMCV00000009,PROPROMCV00000009,Mc Vitie'S Cashew Cookies 60 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13799,PROPROMCV00000010,PROPROMCV00000010,Mc Vitie'S Whole Wheat 5 Grain Cracker 49.1 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13800,PROPROMCV00000011,PROPROMCV00000011,Mc Vitie'S Whole Wheat Cheese Cracker 49.1 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13801,PROPROMCV00000012,PROPROMCV00000012,Mc Vitie'S Orange Creams 61.2 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13802,PROPROMCV00000013,PROPROMCV00000013,Mc Vitie'S Chocolatey Biscuits 61.2 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
14117,DTBDGTGHD00000001,DTBDGTGHD00000001,Ghadi Detergent Cake- 185 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
16031,SNGSNGLOC00000576,SNGSNGLOC00000576,BEL GRI 20 GM ,TRUE,NA,NA,NA,Product is Active but price not found,10
13860,PROPROLOC00000227,PROPROLOC00000227,Richoco Nabati Cheese Wafer Cheese Cream Wafer Biscuits 37 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13861,PROPROLOC00000228,PROPROLOC00000228,Richoco Nabati White Milk Vanilla Flavoured Cream Wafer Biscuits 37 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
13864,HNKHNKLOC00000935,HNKHNKLOC00000935,Om Namah Shivay Jyot Bati,TRUE,NA,NA,NA,Product is Active but price not found,10
13866,HNKHNKLOC00000937,HNKHNKLOC00000937,Shiv Darshan Special Dia Bati,TRUE,NA,NA,NA,Product is Active but price not found,10
13875,HNKHNKLOC00000946,HNKHNKLOC00000946,Shri Darshan Dhoop 1 Roll,TRUE,NA,NA,NA,Product is Active but price not found,10
13876,HNKHNKLOC00000947,HNKHNKLOC00000947,Shri Om Hawan Samagri 75 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
16499,HNKHNKLOC00001526,HNKHNKLOC00001526,KARWACHOUTH CALENDER ,TRUE,NA,NA,NA,Product is Active but price not found,10
13983,HNKHNKLOC00000999,HNKHNKLOC00000999,NIRMEX ACTIVE DETERGENT POWDER 150GM,TRUE,NA,NA,NA,Product is Active but price not found,10
4840,JMTBNCFRO00000002,JMTBNCFRO00000002,Frooti Tetra Pack 150 ml,TRUE,NA,NA,NA,Product is Active but price not found,10
14401,PROPRONIL00000005,PROPRONIL00000005,Nilon's ginger garlic paste 60 gm,TRUE,NA,NA,NA,Product is Active but price not found,10
14101,CHCCNFAMU00000006,CHCCNFAMU00000006,Amul Milk Chocolate Flowwrap 12 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
14352,SNGSNGLOC00000396,SNGSNGLOC00000396,Him gold shikanji ka masala 15 gm,TRUE,NA,NA,NA,Product is Active but price not found,10
14923,HNKHNKLOC00001105,HNKHNKLOC00001105,Him gold fresh cardamom 1.5 g,TRUE,NA,NA,NA,Product is Active but price not found,10
14421,SNGSNGNIL00000002,SNGSNGNIL00000002,Nilon's soya chunks 45 gm,TRUE,NA,NA,NA,Product is Active but price not found,10
14424,SNGSNGNIL00000005,SNGSNGNIL00000005,Nilon's soya mini chunks 45 gm,TRUE,NA,NA,NA,Product is Active but price not found,10
14864,PROPROACT00000014,PROPROACT00000014,ACT II butter flavour crispy n crunchy popcorn 30 g,TRUE,NA,NA,NA,Product is Active but price not found,10
14875,HPCHPCGOD00000009,HPCHPCGOD00000009,Godrej no 1 sandal soap 83 gm,TRUE,NA,NA,NA,Product is Active but price not found,10
14879,HPCHPCBRY00000007,HPCHPCBRY00000007,Brylcreem hairfall protect hair cream 8gm,TRUE,NA,NA,NA,Product is Active but price not found,10
14892,PROPROKEL00000006,PROPROKEL00000006,Kellogg's chocos fills centre filled pillows 17 g,TRUE,NA,NA,NA,Product is Active but price not found,10
14893,PROPROKEL00000007,PROPROKEL00000007,Kellogg's chocos webs 23 g,TRUE,NA,NA,NA,Product is Active but price not found,10
14896,BNCBNCLOC00000082,BNCBNCLOC00000082,Tic tac mint 7.7 g,TRUE,NA,NA,NA,Product is Active but price not found,10
14605,SNGSNGLOC00000427,SNGSNGLOC00000427,Ashok mustard rai 50 gm,TRUE,NA,NA,NA,Product is Active but price not found,10
14689,BNCBNCLOC00000080,BNCBNCLOC00000080,Tea valley utsah tea 36 gm,TRUE,NA,NA,NA,Product is Active but price not found,10
14775,HNKHNKLOC00001090,HNKHNKLOC00001090,No name moli band,TRUE,NA,NA,NA,Product is Active but price not found,10
14898,BNCBNCLOC00000083,BNCBNCLOC00000083,Tic tac saunf flavour 7.7 g,TRUE,NA,NA,NA,Product is Active but price not found,10
14899,BNCBNCLOC00000084,BNCBNCLOC00000084,Tic tac orange 7.7 g,TRUE,NA,NA,NA,Product is Active but price not found,10
14900,BNCBNCLOC00000085,BNCBNCLOC00000085,Tic tac coca cola 7.7 g,TRUE,NA,NA,NA,Product is Active but price not found,10
14910,STSSTSLOC00000102,STSSTSLOC00000102,Shanti impex evvelop brown ,TRUE,NA,NA,NA,Product is Active but price not found,10
14932,STSSTSLOC00000108,STSSTSLOC00000108,Disney cinderella colouring book 16 pages,TRUE,NA,NA,NA,Product is Active but price not found,10
14984,HNKHNKTID00000010,HNKHNKTID00000010,Tide natural lemon & chandan detergent powder 115+20 g,TRUE,NA,NA,NA,Product is Active but price not found,10
14988,HNKHNKTID00000011,HNKHNKTID00000011,Tide with extra power + lemon & mint 8 kg,TRUE,NA,NA,NA,Product is Active but price not found,10
14997,PROPROKUR00000003,PROPROKUR00000003,Kurkure chilli chatka 47 g,TRUE,NA,NA,NA,Product is Active but price not found,10
15000,PROPRODOR00000006,PROPRODOR00000006,Doritos nacho cheese flavour 25 g,TRUE,NA,NA,NA,Product is Active but price not found,10
15002,BNCBNCALP00000010,BNCBNCALP00000010,Chups chups mixed fruit flavour 26.4 g,TRUE,NA,NA,NA,Product is Active but price not found,10
15003,BNCBNCALP00000011,BNCBNCALP00000011,Mentos orange flavour 28.6 g,TRUE,NA,NA,NA,Product is Active but price not found,10
14897,STSSTSLOC00000101,STSSTSLOC00000101,Montex winner jumbo gel pen ,TRUE,NA,NA,NA,Product is Active but price not found,10
15590,STSSTSLOC00000199,STSSTSLOC00000199,Pentek Frosty,TRUE,NA,NA,NA,Product is Active but price not found,10
15782,HNKHNKMGL00000011,HNKHNKMGL00000011,Mangaldeep Deetyaa 14 N,TRUE,NA,NA,NA,Product is Active but price not found,10
15047,BICPROANL00000023,BICPROANL00000023,Anmol Yummy Orange 75Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
15048,BICPROANL00000024,BICPROANL00000024,Anmol Yummy Chocolate 75Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
15049,BICPROANL00000025,BICPROANL00000025,Anmol Yummy Elaichi 75Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
16513,HNKHNKLOC00001534,HNKHNKLOC00001534,KUNICA STEEL SAFETY PINS 10 PIN SET SMALL ,TRUE,NA,NA,NA,Product is Active but price not found,10
15110,HNKHNKRIN00000006,HNKHNKRIN00000006,Rin Detergent Powder 145 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15115,HNKHNKSRF00000014,HNKHNKSRF00000014,Surf Excel Easy Wash 90 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15118,BNCBNCNES00000005,BNCBNCNES00000005,Nestle Bar One 24.2 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15153,HPCHPCDRE00000007,HPCHPCDRE00000007,Dabur Babool Toothpaste 28 Gm With Free Toothpaste Worth Rs 10,TRUE,NA,NA,NA,Product is Active but price not found,10
15156,HPCHPCDRE00000008,HPCHPCDRE00000008,Dabur Babool Toothpaste 26 Gm With Free Toothpaste Worth Rs 10,TRUE,NA,NA,NA,Product is Active but price not found,10
15175,HNKHNKLOC00001114,HNKHNKLOC00001114,Panasonic Aa Battery ,TRUE,NA,NA,NA,Product is Active but price not found,10
15182,BNCBNCCOM00000003,BNCBNCCOM00000003,Complan Royale Chocolate Flavour 18 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15190,PROPRONUT00000004,PROPRONUT00000004,Nutralite Mayo Veg 30 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15207,PROPRONIL00000033,PROPRONIL00000033,Nilon'S Roasted Cut Vermicelli 90 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15221,BNCBNCNIL00000002,BNCBNCNIL00000002,Nilon'S Crispy Filliows Chocolate 22G,TRUE,NA,NA,NA,Product is Active but price not found,10
15227,PROPROLOC00000262,PROPROLOC00000262,Smith & Jones Peri Peri Spice Mix 12 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15228,SNGSNGCHG00000001,SNGSNGCHG00000001,Ching'S Secret Chicken Chilli Masala 20 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15231,BNCBNCPAR00000001,BNCBNCPAR00000001,Parle Hide And Seek Choco Rolls 25 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15232,BNCBNCPAR00000002,BNCBNCPAR00000002,Parle Grand Londonderry 39.6 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15233,BNCBNCPAR00000003,BNCBNCPAR00000003,Parle Maelo 39.6 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15234,BNCBNCPAR00000004,BNCBNCPAR00000004,Parle Kaccha Mango Bite 39.6 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15243,STSSTSLOC00000143,STSSTSLOC00000143,Hauser Fizzy Gel,TRUE,NA,NA,NA,Product is Active but price not found,10
15244,STSSTSLOC00000144,STSSTSLOC00000144,Flair Topper Ball Pen,TRUE,NA,NA,NA,Product is Active but price not found,10
15247,STSSTSLOC00000147,STSSTSLOC00000147,Flair Rapid Gel Pen,TRUE,NA,NA,NA,Product is Active but price not found,10
15248,STSSTSLOC00000148,STSSTSLOC00000148,Flair Popgel Pen,TRUE,NA,NA,NA,Product is Active but price not found,10
15256,HPCHPCMAR00000001,HPCHPCMAR00000001,Margo 45 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
15260,HNKHNKLOC00001118,HNKHNKLOC00001118,Good Home Scrub Pad With Aloxide Tough 1N,TRUE,NA,NA,NA,Product is Active but price not found,10
15724,SASPROFRI00000014,SASPROFRI00000014,FRIC BERGEN Tandoori Mayo Sachet ,TRUE,NA,NA,NA,Product is Active but price not found,10
15725,SASPROFRI00000015,SASPROFRI00000015,FRIC BERGEN Salsa Dip Sachet ,TRUE,NA,NA,NA,Product is Active but price not found,10
15726,SASPROFRI00000016,SASPROFRI00000016,FRIC BERGEN Cheese Jalepeno Sachet ,TRUE,NA,NA,NA,Product is Active but price not found,10
15727,SASPROFRI00000017,SASPROFRI00000017,FRIC BERGEN Mint Mayonnaise Sachet ,TRUE,NA,NA,NA,Product is Active but price not found,10
15275,HPCHPCLOC00000359,HPCHPCLOC00000359,Spinz Bb Fairness Cream 5.5 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15294,HPCHPCLOC00000363,HPCHPCLOC00000363,Premium Cocoraj 100 % Coconut Oil 20 Ml,TRUE,NA,NA,NA,Product is Active but price not found,10
15326,HNKHNKLOC00001122,HNKHNKLOC00001122,Creations Krazeeee Tempera Colours 6 Shades,TRUE,NA,NA,NA,Product is Active but price not found,10
15327,SNGSNGCKD00000013,SNGSNGCKD00000013,Chuk De Green Cardamom 1.5 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15328,SNGSNGCKD00000014,SNGSNGCKD00000014,Chuk De Laung 4.5 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15329,SNGSNGCKD00000015,SNGSNGCKD00000015,Chuk De Jeera Sabut 18 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15357,HPCHPCSAV00000023,HPCHPCSAV00000023,Savlon Hexa Advanced 45 Gm,TRUE,NA,NA,NA,Product is Active but price not found,10
15376,BRDBRDHAR00000003,BRDBRDHAR00000003,Harvest Gold Bread 135 G,TRUE,NA,NA,NA,Product is Active but price not found,10
15516,STSSTSLOC00000174,STSSTSLOC00000174,Elkos City Gel Pen,TRUE,NA,NA,NA,Product is Active but price not found,10
15379,HPCHPCNEH00000004,HPCHPCNEH00000004,Neha Instant Mehandi Cone 1N,TRUE,NA,NA,NA,Product is Active but price not found,10
15380,HPCHPCNEH00000005,HPCHPCNEH00000005,Neha Herbals Black 1N,TRUE,NA,NA,NA,Product is Active but price not found,10
