parent_id,Correct_parent_id,child_code,correct_ean,brand_name,Brand_ID,Sub Brand Name,Sub Brand Name_ID,name,product_hsn_code,brand_case_size,inner_case_size,product_type,category,category_id,sub_category_1,sub_category_1_ud,tax_name,tax_name-2
PSHMCAV0002,PSHMCAV0002,SHMHARNYL00000009,,Cavincare,582,Nyle,617,Nyle Volume Enhance Shampoo 90 ml,33051090,60,1,Active,Health & Personal Care,54,Hair Care,4,GST-18,
PHNKCEL0006,PHNKCEL0006,HNKHNKCEL00000002,8901372115700_349,Cello,584,Cello,584,Cello Insulated Bottle SS Inner 600Ml,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKHOM0004,PHNKHOM0004,HNKHNKHOM00000001,8901203100134_156,Homefoil,587,Homefoil,587,Homefoil Aluminium Foil 178Gm,7607,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-18,
PHNKMIL0084,PHNKMIL0084,HNKHNKMIL00000001,8902061021432_402,Milton,589,Milton,589,Milton Steel Thermoware Insulated Steel Inner Tuff Jug,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHOKMIL0006,PHOKMIL0006,HOKHOKMIL00000001,8902061030427_1110,Milton,589,Milton,589,Milton Insulated Water Jug 15Ltr,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0070,PHNKMIL0070,HNKHNKMIL00000008,8902061030977_876,Milton,589,Milton,589,Milton Thermoware Insulated Water Jug 10 Ltr,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHOKMIL0002,PHOKMIL0002,HOKHOKMIL00000003,8902061030984_1185,Milton,589,Milton,589,Milton Thermoware Water Jug 16.4Ltr,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHOKMIL0004,PHOKMIL0004,HOKHOKMIL00000002,8902061040488_90,Milton,589,Milton,589,Milton School Time Tiffin,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0066,PHNKMIL0066,HNKHNKMIL00000010,8902061040525_630,Milton,589,Milton,589,MILTON ECONA LUNCH SET 3 PCS,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0074,PHNKMIL0074,HNKHNKMIL00000006,8902061050807_185,Milton,589,Milton,589,Milton Water Bottle 520Ml,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0078,PHNKMIL0078,HNKHNKMIL00000004,8902061052016_407,Milton,589,Milton,589,Milton Thermoware Water Bottle 520Ml,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0082,PHNKMIL0082,HNKHNKMIL00000002,8902061061780_580,Milton,589,Milton,589,Milton Steel Tiffin 300Ml,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0064,PHNKMIL0064,HNKHNKMIL00000011,8902061061803_865,Milton,589,Milton,589,MILTO STEEL SOFTLINE TIFFIN,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0062,PHNKMIL0062,HNKHNKMIL00000012,8902061095303_230,Milton,589,Milton,589,MILTON MEDICENE BOX 1 PCS,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0072,PHNKMIL0072,HNKHNKMIL00000007,8902061112772_207,Milton,589,Milton,589,Milton Tetra Pack Of 3,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0060,PHNKMIL0060,HNKHNKMIL00000013,8902061170413_270,Milton,589,Milton,589,MILTON BOTTLE 6 PCS SET 1000 ML,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0058,PHNKMIL0058,HNKHNKMIL00000014,8902061170505_270,Milton,589,Milton,589,MILTON WATER BOTTLE 6 PCS 1000 ML,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0076,PHNKMIL0076,HNKHNKMIL00000005,8902061290012_331,Milton,589,Milton,589,Milton Unisteel Alive Bottle 500Ml,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0080,PHNKMIL0080,HNKHNKMIL00000003,8902061290517_470,Milton,589,Milton,589,Milton Steel Vegas Deluxe 1300 1.25Ltr,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0068,PHNKMIL0068,HNKHNKMIL00000009,892061090841_270,Milton,589,Milton,589,MILTON PACIFIC BOTTLE 1000ML  PACK OF 6  PCS,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0056,PHNKMIL0056,HNKHNKMIL00000015,T01462,Milton,589,Milton,589,MILTON BOTTLE 1N,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0054,PHNKMIL0054,HNKHNKMIL00000016,T01463,Milton,589,Milton,589,MILTON COOL MUSAFIR WATER JUG 20 LTR,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PHNKMIL0052,PHNKMIL0052,HNKHNKMIL00000017,T01464,Milton,589,Milton,589,MILTON IMPERLAL JAR GIFT SET 3 PCS,96170011,1,1,Active,Home & kitchen,141,Home Improvement,148,GST-5,
PCOSBLH0086,PCOSBLH0086,COSBDCBLH00000001,890602806041_205,Blue Heaven,635,Blue Heaven,635,Blue Heaven Non Transfer Lip Color ,33041000,192,1,Active,Health & Personal Care,54,Body Care,63,GST-18,
PCOSBLH0048,PCOSBLH0048,COSBDCBLH00000020,890602806181_135,Blue Heaven,635,Blue Heaven,635,Blue Heaven 12x1 Fashion Eyeshadow,33042000,432,1,Active,Health & Personal Care,54,Body Care,63,GST-18,
PCOSBLH0022,PCOSBLH0022,COSBDCBLH00000033,890421480214_65,Blue Heaven,635,Blue Heaven,635,Blue Heaven Artisto Sindoor Red,33049940,648,1,Active,Health & Personal Care,54,Body Care,63,GST-18,
PCOSBLH0020,PCOSBLH0020,COSBDCBLH00000034,890421480215_65,Blue Heaven,635,Blue Heaven,635,Blue Heaven Artisto Sindoor Maroon,33049940,648,1,Active,Health & Personal Care,54,Body Care,63,GST-18,
PCOSBLH0018,PCOSBLH0018,COSBDCBLH00000035,8904214802387_85,Blue Heaven,635,Blue Heaven,635,Blue Heaven Walkfree Matte Sindoor ,33049940,756,1,Active,Health & Personal Care,54,Body Care,63,GST-18,
PSCSORK0018,PSCSORK0018,SCSSNGORK00000003,8906088210084_56,Orika,649,Orika,649,Orika Kashmiri Chilli Powder 100 gm,904,80,1,Active,Staples & Grocery,114,"Spices, Herb & Seasoning",118,GST-5,
PBFDWLG0002,PBFDWLG0002,BFDSNGWLG00000005,8908002554007_55,Welga,651,Welga,651,Welga Frozen Mix Veg 400 Gm,7109000,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Vegetables,185,GST-0,
PBFDWLG0004,PBFDWLG0004,BFDSNGWLG00000004,8908002554106_90,Welga,651,Welga,651,Welga Frozen American Corn 500 Gm,7109000,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Vegetables,185,GST-0,
PBFDWLG0006,PBFDWLG0006,BFDSNGWLG00000003,8908002554205_50,Welga,651,Welga,651,Welga Frozen Peas 200 Gm,7109000,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Vegetables,185,GST-0,
PBFDWLG0008,PBFDWLG0008,BFDSNGWLG00000002,8908002554212_110,Welga,651,Welga,651,Welga Frozen Peas 500 Gm,7109000,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Vegetables,185,GST-0,
PBFDWLG0010,PBFDWLG0010,BFDSNGWLG00000001,8908002554229_200,Welga,651,Welga,651,Welga Frozen Green Peas 1 Kg,7109000,1,1,Active,"Dairy,Frozen & Bakery",176,Frozen Vegetables,185,GST-0,
PDGVPDG0014,PDGVPDG0014,DGVDGVPDG00000004,5998749110423_130,Pedigree,657,PEDIGREE,657,Pedigree Jumbone Adult Dog Treats Chicken and Rice 200gm,23091000,1,1,Active,Beverage & Confectionary,98,Digestives & OTC,109,GST-18,
PDGVPDG0020,PDGVPDG0020,DGVDGVPDG00000001,8853301200882_130,Pedigree,657,PEDIGREE,657,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken 80g,23091000,1,1,Active,Beverage & Confectionary,98,Digestives & OTC,109,GST-18,
PDGVPDG0016,PDGVPDG0016,DGVDGVPDG00000003,8853301200899_130,Pedigree,657,PEDIGREE,657,Pedigree Meat Jerky Adult Dog Treat Grilled Liver 80g,23091000,1,1,Active,Beverage & Confectionary,98,Digestives & OTC,109,GST-18,
PDGVPDG0018,PDGVPDG0018,DGVDGVPDG00000002,8853301200905_130,Pedigree,657,PEDIGREE,657,Pedigree Meat Jerky Adult Dog Treat Roasted Lamb 80g,23091000,1,1,Active,Beverage & Confectionary,98,Digestives & OTC,109,GST-18,
PDGVPDG0004,PDGVPDG0004,DGVDGVPDG00000009,8853301530743_35,Pedigree,657,PEDIGREE,657,Pedigree Adult Wet Dog Food Food Chicken & Liver Chunks in Gravy 70g,23091000,1,1,Active,Beverage & Confectionary,98,Digestives & OTC,109,GST-18,
PDGVPDG0002,PDGVPDG0002,DGVDGVPDG00000010,8853301530750_35,Pedigree,657,PEDIGREE,657,Pedigree Puppy Wet Dog Food Chicken & Chunks in Gravy 70g,23091000,1,1,Active,Beverage & Confectionary,98,Digestives & OTC,109,GST-18,
PDGVPDG0010,PDGVPDG0010,DGVDGVPDG00000006,8906002480432_270,Pedigree,657,PEDIGREE,657,Pedigree Puppy Dry Dog Food Food Chicken & Milk 1.2kg,23091000,1,1,Active,Beverage & Confectionary,98,Digestives & OTC,109,GST-18,
PDGVPDG0012,PDGVPDG0012,DGVDGVPDG00000005,8906002480449_260,Pedigree,657,PEDIGREE,657,Pedigree Adult Dry Dog Food Food Chicken & Vegetables 1.2kg,23091000,1,1,Active,Beverage & Confectionary,98,Digestives & OTC,109,GST-18,
PDGVPDG0008,PDGVPDG0008,DGVDGVPDG00000007,8906002480463_295,Pedigree,657,PEDIGREE,657,Pedigree Adult Dry Dog Food & Vegetarian 1.2kg,23091000,1,1,Active,Beverage & Confectionary,98,Digestives & OTC,109,GST-18,
PDGPBRI0046,PDGPBRI0046,NKMPROBRI00000020,8908000451384_65,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Sil Ki Ladoo 12Pcs,3004,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-5,
PDGPBRI0048,PDGPBRI0048,DGPPROBRI00000001,8908000451438,BRIJNANDAN,660,BRIJNANDAN,660,BRIJNANDAN NAMK PALAK MATTHI PP 400g,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0068,PDGPBRI0068,DGPPROBRI00000002,8908000451476,BRIJNANDAN,660,BRIJNANDAN,660,BRIJNANDAN NAMK GUD PARA PP 400g,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-5,
PDGPBRI0034,PDGPBRI0034,NKMPROBRI00000026,8906062860144_60,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Nut Creker Pp 200G,20106,25,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0024,PDGPBRI0024,NKMPROBRI00000031,8906062860885_80,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Moong Dal 200G,20106,25,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0026,PDGPBRI0026,NKMPROBRI00000030,8906062861004_60,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Bhujia Aloo 200G,20106,25,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0028,PDGPBRI0028,NKMPROBRI00000029,89060628611417_105,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Dal Moth 400G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0030,PDGPBRI0030,NKMPROBRI00000028,8906062861257_105,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Panchratan 400 G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0022,PDGPBRI0022,NKMPROBRI00000032,8906062861639_180,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Bikaneri Bhujia 750G,20106,12,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0082,PDGPBRI0082,NKMPROBRI00000002,8908000451018_105,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Masala Mixt Pp 400G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0074,PDGPBRI0074,NKMPROBRI00000006,8908000451049_60,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Diet Stick Chip 90G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0042,PDGPBRI0042,NKMPROBRI00000022,8908000451094_105,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Banana Chips 180G,20106,25,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0058,PDGPBRI0058,NKMPROBRI00000014,8908000451131_85,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Papadi Pp 400G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0060,PDGPBRI0060,NKMPROBRI00000013,8908000451162_105,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Gathiya Namkeen Pp 400G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0078,PDGPBRI0078,NKMPROBRI00000004,8908000451193_60,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Channa Black Pp 180G,20106,25,1,Active,Processed Food,52,Chips and Namkeen,29,GST-5,
PDGPBRI0054,PDGPBRI0054,NKMPROBRI00000016,8908000451223_105,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Plain Namkeen Pp 400G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0080,PDGPBRI0080,NKMPROBRI00000003,8908000451230_105,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Sada Bhujia Pp 400G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0056,PDGPBRI0056,NKMPROBRI00000015,8908000451247_105,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Bhujia Masala Pp 400G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0044,PDGPBRI0044,NKMPROBRI00000021,8908000451254_105,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Madrasi Namkeen Mix 400G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0052,PDGPBRI0052,NKMPROBRI00000017,8908000451261_105,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Lasun Sev Pp 400G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0040,PDGPBRI0040,NKMPROBRI00000023,8908000451278_105,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Chidwa Namkeen 400G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0038,PDGPBRI0038,NKMPROBRI00000024,8908000451292_105,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Navratan 400 G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0050,PDGPBRI0050,NKMPROBRI00000018,8908000451294_60,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Chana White Pp 180G,20106,25,1,Active,Processed Food,52,Chips and Namkeen,29,GST-5,
PDGPBRI0072,PDGPBRI0072,NKMPROBRI00000007,8908000451308_60,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Gujrati 200G,20106,25,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0084,PDGPBRI0084,NKMPROBRI00000005,8908000451315_38,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Rice Rings Pp 100G,20106,25,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0084,PDGPBRI0084,NKMPROBRI00000001,8908000451315_60,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Plain Bundi Pp 200G,20106,25,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0064,PDGPBRI0064,NKMPROBRI00000011,8908000451353_60,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Sada Bahar Pp 200G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0066,PDGPBRI0066,NKMPROBRI00000010,8908000451414_105,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Daal Bizi Pp 400G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0048,PDGPBRI0048,NKMPROBRI00000019,8908000451438_85,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Palak Matthi Pp 400G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0068,PDGPBRI0068,NKMPROBRI00000009,8908000451476_85,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Gud Para Pp 400G,20106,16,1,Active,Processed Food,52,Chips and Namkeen,29,GST-5,
PDGPBRI0070,PDGPBRI0070,NKMPROBRI00000008,8908000451629_60,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Chana Dal Masala Pp 200G,20106,25,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0062,PDGPBRI0062,NKMPROBRI00000012,8908000451742_38,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Soya Katori Pp 100G,20106,25,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PDGPBRI0032,PDGPBRI0032,NKMPROBRI00000027,8908000451803_60,BRIJNANDAN,660,BRIJNANDAN,660,Brijnandan Bikaneri Bhujia 200G,20106,25,1,Active,Processed Food,52,Chips and Namkeen,29,GST-12,
PBNCLOC0360,PBNCLOC0360,BNCBNCLOC00000152,8901747001553_110,WAGHBAKRI,665,WAGHBAKRI,665,WAGHH BAKRI TEA 250GM,902,1,1,Active,Beverage & Confectionary,98,Tea and Coffee,106,GST-5,
PJMTPAP0066,PJMTPAP0066,JUIBEVPAP00000011,8906080601248_50,PAPER BOAT,413,PAPER BOAT,413,Paper Boat Coconut water 200 ml,2202,1,1,Active,Beverage & Confectionary,98,Liquid Drinks,101,GST-12,
PJMTPAP0018,PJMTPAP0018,JUIBEVPAP00000022,8906080602030_20,PAPER BOAT,413,PAPER BOAT,413,Paper Boat Butter Milk Vitamin-D 200 ml,4039010,30,1,Active,Beverage & Confectionary,98,Liquid Drinks,101,GST-0,
PJMTPAP0020,PJMTPAP0020,JUIBEVPAP00000021,8906080602306_20,PAPER BOAT,413,PAPER BOAT,413,Paper Boat Mango Lassi 180 ml,4039010,30,1,Active,Beverage & Confectionary,98,Liquid Drinks,101,GST-0,
PJMTPAP0022,PJMTPAP0022,JUIBEVPAP00000020,8906080602313_20,PAPER BOAT,413,PAPER BOAT,413,Paper Boat Sweet Lassi 180 ml,4039010,30,1,Active,Beverage & Confectionary,98,Liquid Drinks,101,GST-0,
PJMTPAP0006,PJMTPAP0006,JUIBEVPAP00000028,8906080602559_30,PAPER BOAT,413,PAPER BOAT,413,Paper Boat Coriander Vitamin-D Butter Milk 250 ml,4039010,36,12,Active,Beverage & Confectionary,98,Liquid Drinks,101,GST-0,
PJMTPAP0008,PJMTPAP0008,JUIBEVPAP00000027,8906080602566_30,PAPER BOAT,413,PAPER BOAT,413,Paper Boat Pudina Vitamin-D Butter Milk 250 ml,4039010,36,12,Active,Beverage & Confectionary,98,Liquid Drinks,101,GST-0,
PSASVEE0058,PSASVEE0058,SASPROVEE00000037,8906069401388_299,VEEBA,447,VEEBA,447,Veeba Peanut Butter Creamy (1Kg),20081100,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0030,PSASVEE0030,SASPROVEE00000051,8906069402378,VEEBA,447,VEEBA,447,Veeba Strawberry Fruit Topping (380g),20089919,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0016,PSASVEE0016,SASPROVEE00000058,8906069402996_19,VEEBA,447,VEEBA,447,Veeba TRULY TOMATO KETCHUP (100G),21032000,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0126,PSASVEE0126,SASPROVEE00000001,8906069400114,VEEBA,447,VEEBA,447,Veeba American Mustard Sauce,21033000,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0100,PSASVEE0100,SASPROVEE00000016,8906069400640_149,VEEBA,447,VEEBA,447,Veeba Peri Peri Sauce,21039020,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PBKDVEE0004,PBKDVEE0004,BKDPROVEE00000001,40179625,VEEBA,447,VEEBA,447,Veeba Eggless Mayonnaise 100 gm,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0116,PSASVEE0116,SASPROVEE00000007,8906069400008,VEEBA,447,VEEBA,447,Veeba Olive Oil Mayonnaise,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROFNF0116,PPROFNF0116,PKPPROFNF00000012,8906069400022,VEEBA,447,VEEBA,447,Funfoods Sandwich Spread Thousnd Island EL 300g,21039030,20,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROFNF0116,PPROFNF0116,SASPROVEE00000012,8906069400022,VEEBA,447,VEEBA,447,Veeba Thousand Island Dressing,21039030,20,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0120,PSASVEE0120,SASPROVEE00000005,8906069400039,VEEBA,447,VEEBA,447,Veeba Honey Mustard Dressing,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0122,PSASVEE0122,SASPROVEE00000003,8906069400046,VEEBA,447,VEEBA,447,Veeba Caesar Dressing,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0114,PSASVEE0114,SASPROVEE00000008,8906069400053,VEEBA,447,VEEBA,447,Veeba Ranch Dressing,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0086,PSASVEE0086,SASPROVEE00000023,8906069400497,VEEBA,447,VEEBA,447,Veeba Chilli Mayonnaise,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0066,PSASVEE0066,SASPROVEE00000033,8906069400534,VEEBA,447,VEEBA,447,Veeba Tartare Dip,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0164,PPROVEE0164,PROPROVEE00000016,8906069400619,VEEBA,447,VEEBA,447,VEEBA WHITE PASTA DRESSING 285GM,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0164,PPROVEE0164,SASPROVEE00000035,8906069400619,VEEBA,447,VEEBA,447,Veeba White Pasta Dressing,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0072,PSASVEE0072,SASPROVEE00000030,8906069400626,VEEBA,447,VEEBA,447,Veea Pizza on a Slice - Sandwich Spread,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0102,PSASVEE0102,SASPROVEE00000015,8906069400664,VEEBA,447,VEEBA,447,Veeba Harissa Chilli Cumin Dressing,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0082,PSASVEE0082,SASPROVEE00000025,8906069401074,VEEBA,447,VEEBA,447,Veeba Smart Mayonnaise,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0048,PSASVEE0048,SASPROVEE00000042,8906069401890,VEEBA,447,VEEBA,447,Veeba Tandoori Mayonnaise (275g),21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0160,PPROVEE0160,PROPROVEE00000014,8906069401913,VEEBA,447,VEEBA,447,VEEBA SCHEZWAN SAUCE 320GM,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0172,PPROVEE0172,PROPROVEE00000013,8906069402668,VEEBA,447,VEEBA,447,VEEBA PASTA & PPIZZA SAUCE 280GM,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0174,PPROVEE0174,PROPROVEE00000007,8906069400015_149,VEEBA,447,VEEBA,447,Veeba Mint Mayonnaise 300 Gm ,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0170,PPROVEE0170,IRCIRCVEE00000001,8906069400206_198,VEEBA,447,VEEBA,447,Veeba Peanut Butter Crunchy 340 Gm ,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0178,PPROVEE0178,PROPROVEE00000005,8906069400237_207,VEEBA,447,VEEBA,447,Veeba Food Services White Cheese Dressing 1 Kg ,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0084,PSASVEE0084,SASPROVEE00000024,8906069400442_69,VEEBA,447,VEEBA,447,Veeba Classic Mayonnaise,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PRTCVEE0014,PSASVEE0084,RTCRTCVEE00000002,8906069400442_84,VEEBA,447,VEEBA,447,Veeba Classic Mayonnaise 250 Gm,21039030,24,3,Active,Processed Food,52,JAM SPREAD,181,GST-0,
PSASVEE0080,PSASVEE0080,SASPROVEE00000026,8906069400459_65,VEEBA,447,VEEBA,447,Veeba Eggless Mayonnaise,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PRTCVEE0012,PSASVEE0080,RTCRTCVEE00000003,8906069400459_84,VEEBA,447,VEEBA,447,Veeba Eggless Mayonnaise 250 Gm,21039030,24,3,Active,Processed Food,52,JAM SPREAD,181,GST-0,
PSASVEE0092,PSASVEE0092,SASPROVEE00000020,8906069400466_89,VEEBA,447,VEEBA,447,Veeba Cheese & Chilli Sandwich Spread,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0090,PSASVEE0090,SASPROVEE00000021,8906069400473_119,VEEBA,447,VEEBA,447,Veeba Cheese & Jalapeno Dip,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0096,PRTCVEE0016,SASPROVEE00000018,8906069400480_69,VEEBA,447,VEEBA,447,Veeba Burger Mayonnaise,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PRTCVEE0016,PRTCVEE0016,RTCRTCVEE00000001,8906069400480_84,VEEBA,447,VEEBA,447,Veeba Burger Mayonnaise 250 Gm,21039030,24,3,Active,Processed Food,52,JAM SPREAD,181,GST-0,
PSASVEE0094,PSASVEE0094,SASPROVEE00000019,8906069400510_75,VEEBA,447,VEEBA,447,Veeba Carrot & Cucumber Sandwich Spread,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0064,PSASVEE0064,SASPROVEE00000034,8906069400527_89,VEEBA,447,VEEBA,447,Veeba Thousand Island Sandwich Spread,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PSASVEE0088,PSASVEE0088,SASPROVEE00000022,8906069400602_94,VEEBA,447,VEEBA,447,Veeba Cheese & Mushroom Sandwich Spread,21039030,24,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
PPROVEE0164,PPROVEE0164,PROPROVEE00000012,8906069400619_99,VEEBA,447,VEEBA,447,Veeba White Pizza Dressing 285 Gm ,21039030,1,1,Active,Processed Food,52,JAM SPREAD,181,GST-12,
