Warehouse ID,Product Name,SKU,Expiry Date,Bin ID,Normal Quantity,Damaged Quantity,Expired Quantity,Missing Quantity
34037,"Appy - Tetra, 160 ml",BEVBEVAPP00000001,01/01/2024,V2VZ01SR001-0001,40,0,0,0
34037,Divya  Amla Churn 100 gm,HEDBNCLOC00000002,01/01/2024,V2VZ01SR001-0001,7,0,0,0
34037,Patanjali Amla Chatpata Candy 250 Gm,BNCBNCPAT00000003,01/01/2024,V2VZ01SR001-0001,14,0,0,0
34037,Patanjali Pachak Hing Goli 100 gm,CHCCNFPAT00000002,01/01/2024,V2VZ01SR001-0001,3,0,0,0
34037,Today Tea Elachi 250 gm,TNCBNCTDY00000002,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,"Priyagold Valencia Fruit & Nut Chocolate, 60 gm",PROPROPRI00000017,01/01/2024,V2VZ01SR001-0001,4,0,0,0
34037,Cadbury Dairy Milk Fruit & Nut 80gm,CHOBNCCDM00000020,01/01/2024,V2VZ01SR001-0001,17,0,0,0
34037,Nestle Munch Chocolate 30% Extra 13.2 gm,CHCCNFMUN00000001,01/01/2024,V2VZ01SR001-0001,18,0,0,0
34037,"BRU Coffee - Pouch, 0.7 gm",BEVBEVBRU00000002,01/01/2024,V2VZ01SR001-0001,250,0,0,0
34037,Lipton Green Tea Tulsi Natura 25 N ,BNCBNCLIP00000003,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,Dairy Milk 13.2 gm,BEVBEVCDM00000004,01/01/2024,V2VZ01SR001-0001,34,0,0,0
34037,Glucon D Orange 200 Gm,BNCBNCGLU00000005,01/01/2024,V2VZ01SR001-0001,3,0,0,0
34037,"Real Juice - Mixed fruit, 1 Ltr",JMTBNCREL00000006,01/01/2024,V2VZ01SR001-0001,3,0,0,0
34037,Devya Triphala Churn 100Gm,BNCBNCLOC00000012,01/01/2024,V2VZ01SR001-0001,6,0,0,0
34037,Pedia Sure premium chocolate 1kg,HEDBNCPED00000007,01/01/2024,V2VZ01SR001-0001,4,0,0,0
34037,Today Tea Premium 250 gm,TNCBNCTDY00000008,01/01/2024,V2VZ01SR001-0001,4,0,0,0
34037,Protinex Original 250 gm,HEDBNCPRT00000001,01/01/2024,V2VZ01SR001-0001,2,0,0,0
34037,Cadbury Bournvita 200Gm,BEVBEVCAD00000007,01/01/2024,V2VZ01SR001-0001,5,0,0,0
34037,"Cadbury Bournvita Jar, 500 gm (JAR)",HEDBNCBON00000007,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,Taj Mahal Tea 250 Gm,TNCBNCTAJ00000010,01/01/2024,V2VZ01SR001-0001,7,0,0,0
34037,Brooke Bond Taj Mahal Tea 250 Gm,BNCBNCRED00000009,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,Tata Tea Premium Leaf 250gm,TEABEVTTE00000002,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,Tetley Green Tea Lemon & Honey ( 10 Tea Bags ),TNCBNCTET00000006,01/01/2024,V2VZ01SR001-0001,1,0,0,0
34037,Real Juice Apple Nectar 200 ml,BEVBEVDBR00000002,01/01/2024,V2VZ01SR001-0001,45,0,0,0
34037,"Five Star, 21.5gm",BEVBEVFIV00000002,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,"Cadbury Celebrations, 64.2 gm",BEVBEVCAD00000001,01/01/2024,V2VZ01SR001-0001,3,0,0,0
34037,Alpenliebe Creamfills Butter Toffee Pouch 184 g 46 pc,BNCBNCALP00000013,01/01/2024,V2VZ01SR001-0001,6,0,0,0
34037,Morton Guava Juice Drink  220 Ml,JMTBNCMOR00000006,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,Horlicks Health Drink Chocolate Delight Jar  200G,HEDBNCHOR00000004,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,"Mountain Dew, 2 Ltr",BEVBEVMDE00000004,01/01/2024,V2VZ01SR001-0001,8,0,0,0
34037,Reqistered Sat Isabgol Psyllium Husk 200 Gm,BNCBNCSAT00000002,01/01/2024,V2VZ01SR001-0001,16,0,0,0
34037,Patanjali Gashar Churna  100 gm,DGODGOPAT00000001,01/01/2024,V2VZ01SR001-0001,12,0,0,0
34037,Patanjali Pachak Shodhi Harad 100 gm,CHCCNFPAT00000003,01/01/2024,V2VZ01SR001-0001,6,0,0,0
34037,Patanjali Amla Candy 500 Gm,BNCBNCPAT00000002,01/01/2024,V2VZ01SR001-0001,7,0,0,0
34037,Mugli Ghuti 555 100 Ml,BNCBNCLOC00000014,01/01/2024,V2VZ01SR001-0001,13,0,0,0
34037,Priyagold Hunk Pouch,CHCCNFPRI00000001,01/01/2024,V2VZ01SR001-0001,12,0,0,0
34037,Five Star 3D 42 gm,BNCBNCFIV00000001,01/01/2024,V2VZ01SR001-0001,12,0,0,0
34037,"Five Star 3D, 42 Gm",CHOBNCFIV00000007,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,CADBURY DAIRY MILK CRISPELLO ,BNCBNCCDM00000020,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,"MUNCH - Maha,  11.1 gm",BEVBEVMUN00000002,01/01/2024,V2VZ01SR001-0001,6,0,0,0
34037,Brooke Bond Taaza Tea 250 Gm,TNCBNCTAZ00000008,01/01/2024,V2VZ01SR001-0001,76,0,0,0
34037,Nescafe Chilled Latte Coffee 180 Ml,BNCBNCNCF00000011,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,Hersheys Syrup Chocolate 200 gm,LQDBNCHER00000002,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,"Real Juice - Pomegranate, 1 ltr",BEVBEVREL00000018,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,"Real Fruit Power, Pomegranate, 1 Ltr",JMTBNCREL00000005,01/01/2024,V2VZ01SR001-0001,9,0,0,0
34037,Real Apple Juice 180Ml,BNCBNCREL00000002,01/01/2024,V2VZ01SR001-0001,0,0,0,0
34037,"Glucon D Tangy Orange, 1 kg",SYCBNCGLU00000002,01/01/2024,V2VZ01SR001-0001,8,0,0,0
34037,ENO Digestive Lemon 100 gm,DGODGOENO00000002,01/01/2024,V2VZ01SR001-0001,4,0,0,0
